"workerid","nat","age","gender","race","region","gendComments","raceComments","genComments","name1","trialtype","content","qtype","context","prev","rhetorical","negevidential","posepist","surprise","indignation","comment","experiment","qtype2"
"S_292","Y","30s","M","CAU","NE",NA,"",NA,"Andrew","mnpi","give","pq","c1","mnpi-give-c2",100,0,0,100,0,"","exp2a","pq"
"S_292","Y","30s","M","CAU","NE",NA,"",NA,"Jacob","evenl","grain","evenpnq","c1","evenl-grain-c2",0,100,0,100,0,"i think there's an issue with the images... do i have to assume what's in (1) before it's shown?","exp2a","evenpnq"
"S_292","Y","30s","M","CAU","NE",NA,"",NA,"Lily","snpi","anything","pnq","c1","snpi-anything-c2",0,100,100,100,0,"","exp2a","pnq"
"S_292","Y","30s","M","CAU","NE",NA,"",NA,"Sally","evenh","call","evenq","c1","evenh-call-c2",0,100,100,0,100,"","exp2a","evenq"
"S_198","Y","30s","M","NAT","SW",NA,"",NA,"Matt","evenh","solve","evenpnq","c1","evenh-solve-c2",23,0,86,71,0,"","exp2a","evenpnq"
"S_198","Y","30s","M","NAT","SW",NA,"",NA,"Jacob","evenl","grain","pq","c1","evenl-grain-c2",67,8,95,69,8,"","exp2a","pq"
"S_198","Y","30s","M","NAT","SW",NA,"",NA,"Lily","snpi","anything","evenq","c1","snpi-anything-c2",100,0,73,0,0,"","exp2a","evenq"
"S_198","Y","30s","M","NAT","SW",NA,"",NA,"Andrew","mnpi","give","pnq","c1","mnpi-give-c2",84,80,74,91,9,"","exp2a","pnq"
"S_266","Y","20s","M","CAU","MW",NA,"",NA,"Alice","mnpi","lift","pq","c1","mnpi-lift-c2",82,37,68,53,74,"","exp2a","pq"
"S_266","Y","20s","M","CAU","MW",NA,"",NA,"Sally","evenh","call","evenq","c1","evenh-call-c2",77,36,52,68,87,"","exp2a","evenq"
"S_266","Y","20s","M","CAU","MW",NA,"",NA,"Carrie","evenl","inkling","evenpnq","c1","evenl-inkling-c2",74,46,79,65,81,"","exp2a","evenpnq"
"S_266","Y","20s","M","CAU","MW",NA,"",NA,"Lily","snpi","anything","pnq","c1","snpi-anything-c2",77,53,46,70,81,"","exp2a","pnq"
"S_6","Y","20s","M","CAU","MW",NA,"",NA,"Roy","snpi","anytime","evenq","c1","snpi-anytime-c2",90,76,79,82,9,"","exp2a","evenq"
"S_6","Y","20s","M","CAU","MW",NA,"",NA,"Andrew","mnpi","give","pnq","c1","mnpi-give-c2",81,75,48,70,6,"","exp2a","pnq"
"S_6","Y","20s","M","CAU","MW",NA,"",NA,"Sally","evenh","call","evenpnq","c1","evenh-call-c2",84,72,63,19,10,"","exp2a","evenpnq"
"S_6","Y","20s","M","CAU","MW",NA,"",NA,"Carrie","evenl","inkling","pq","c1","evenl-inkling-c2",34,35,57,82,12,"","exp2a","pq"
"S_257","Y","20s","M","CAU","MA",NA,"",NA,"Andrew","mnpi","give","pnq","c1","mnpi-give-c2",63,76,74,60,62,"","exp2a","pnq"
"S_257","Y","20s","M","CAU","MA",NA,"",NA,"Carrie","evenl","inkling","pq","c1","evenl-inkling-c2",77,66,85,66,72,"","exp2a","pq"
"S_257","Y","20s","M","CAU","MA",NA,"",NA,"Sally","evenh","call","evenpnq","c1","evenh-call-c2",82,71,80,70,65,"","exp2a","evenpnq"
"S_257","Y","20s","M","CAU","MA",NA,"",NA,"Roy","snpi","anytime","evenq","c1","snpi-anytime-c2",78,65,75,64,74,"","exp2a","evenq"
"S_50","Y","30s","M","CAU","MA",NA,"",NA,"Matt","evenh","solve","pq","c1","evenh-solve-c2",15,82,15,88,0,"","exp2a","pq"
"S_50","Y","30s","M","CAU","MA",NA,"",NA,"Roy","snpi","anytime","evenpnq","c1","snpi-anytime-c2",88,100,100,100,83,"","exp2a","evenpnq"
"S_50","Y","30s","M","CAU","MA",NA,"",NA,"Alice","mnpi","lift","evenq","c1","mnpi-lift-c2",15,0,42,21,40,"It is stupid. Mark already said Jane ducked out before cleanup. Alice's question doesn't make sense.","exp2a","evenq"
"S_50","Y","30s","M","CAU","MA",NA,"",NA,"Carrie","evenl","inkling","pnq","c1","evenl-inkling-c2",65,84,38,30,4,"","exp2a","pnq"
"S_203","Y","20s","F","CAU","SO",NA,"",NA,"Jacob","evenl","grain","evenpnq","c1","evenl-grain-c2",66,50,50,90,38,"","exp2a","evenpnq"
"S_203","Y","20s","F","CAU","SO",NA,"",NA,"Alice","mnpi","lift","pq","c1","mnpi-lift-c2",100,71,99,50,15,"","exp2a","pq"
"S_203","Y","20s","F","CAU","SO",NA,"",NA,"Matt","evenh","solve","evenq","c1","evenh-solve-c2",100,64,50,20,21,"","exp2a","evenq"
"S_203","Y","20s","F","CAU","SO",NA,"",NA,"Roy","snpi","anytime","pnq","c1","snpi-anytime-c2",100,51,55,50,29,"","exp2a","pnq"
"S_353","Y","20s","M","AFR","SO",NA,"",NA,"Carrie","evenl","inkling","pnq","c1","evenl-inkling-c2",36,21,60,78,21,"","exp2a","pnq"
"S_353","Y","20s","M","AFR","SO",NA,"",NA,"Matt","evenh","solve","pq","c1","evenh-solve-c2",61,25,62,25,6,"","exp2a","pq"
"S_353","Y","20s","M","AFR","SO",NA,"",NA,"Alice","mnpi","lift","evenq","c1","mnpi-lift-c2",33,64,21,24,43,"","exp2a","evenq"
"S_353","Y","20s","M","AFR","SO",NA,"",NA,"Roy","snpi","anytime","evenpnq","c1","snpi-anytime-c2",26,71,63,85,58,"","exp2a","evenpnq"
"S_268","Y","40s","F","ASI","SO",NA,"",NA,"Carrie","evenl","inkling","pnq","c1","evenl-inkling-c2",59,70,65,70,19,"Carrie sound incredulous.","exp2a","pnq"
"S_268","Y","40s","F","ASI","SO",NA,"",NA,"Lily","snpi","anything","evenpnq","c1","snpi-anything-c2",62,78,60,78,61,"Nora seems like she is more annoyed than anything.","exp2a","evenpnq"
"S_268","Y","40s","F","ASI","SO",NA,"",NA,"Sally","evenh","call","pq","c1","evenh-call-c2",73,81,57,72,28,"Sally seemed taken back not quite to the level of surprise.","exp2a","pq"
"S_268","Y","40s","F","ASI","SO",NA,"",NA,"Alice","mnpi","lift","evenq","c1","mnpi-lift-c2",64,85,64,67,56,"She seemed surprised but not shocked. It seemed like she half way expected this type of behavior.","exp2a","evenq"
"S_271","Y","20s","F","LAT","WE",NA,"",NA,"Matt","evenh","solve","pnq","c1","evenh-solve-c2",62,71,64,91,5,"","exp2a","pnq"
"S_271","Y","20s","F","LAT","WE",NA,"",NA,"Andrew","mnpi","give","evenpnq","c1","mnpi-give-c2",2,52,77,92,96,"","exp2a","evenpnq"
"S_271","Y","20s","F","LAT","WE",NA,"",NA,"Roy","snpi","anytime","pq","c1","snpi-anytime-c2",91,94,85,60,10,"","exp2a","pq"
"S_271","Y","20s","F","LAT","WE",NA,"",NA,"Carrie","evenl","inkling","evenq","c1","evenl-inkling-c2",65,95,76,72,21,"","exp2a","evenq"
"S_202","Y","20s","M","CAU","MW",NA,"",NA,"Alice","mnpi","lift","evenq","c1","mnpi-lift-c2",63,19,67,27,66,"","exp2a","evenq"
"S_202","Y","20s","M","CAU","MW",NA,"",NA,"Jacob","evenl","grain","pnq","c1","evenl-grain-c2",41,36,77,64,32,"","exp2a","pnq"
"S_202","Y","20s","M","CAU","MW",NA,"",NA,"Lily","snpi","anything","evenpnq","c1","snpi-anything-c2",28,82,80,85,67,"","exp2a","evenpnq"
"S_202","Y","20s","M","CAU","MW",NA,"",NA,"Sally","evenh","call","pq","c1","evenh-call-c2",55,25,50,30,16,"","exp2a","pq"
"S_169","Y","50s","F","AFR","MA",NA,"",NA,"Alice","mnpi","lift","pnq","c1","mnpi-lift-c2",83,64,82,39,58,"","exp2a","pnq"
"S_169","Y","50s","F","AFR","MA",NA,"",NA,"Sally","evenh","call","evenpnq","c1","evenh-call-c2",42,64,50,62,62,"","exp2a","evenpnq"
"S_169","Y","50s","F","AFR","MA",NA,"",NA,"Roy","snpi","anytime","evenq","c1","snpi-anytime-c2",62,80,78,80,77,"","exp2a","evenq"
"S_169","Y","50s","F","AFR","MA",NA,"",NA,"Jacob","evenl","grain","pq","c1","evenl-grain-c2",59,80,72,60,58,"","exp2a","pq"
"S_298","Y","50s","F","CAU","NE",NA,"",NA,"Jacob","evenl","grain","evenq","c1","evenl-grain-c2",13,31,8,34,34,"","exp2a","evenq"
"S_298","Y","50s","F","CAU","NE",NA,"",NA,"Andrew","mnpi","give","evenpnq","c1","mnpi-give-c2",0,98,1,98,75,"","exp2a","evenpnq"
"S_298","Y","50s","F","CAU","NE",NA,"",NA,"Matt","evenh","solve","pnq","c1","evenh-solve-c2",7,76,90,97,6,"","exp2a","pnq"
"S_298","Y","50s","F","CAU","NE",NA,"",NA,"Roy","snpi","anytime","pq","c1","snpi-anytime-c2",66,45,71,86,9,"","exp2a","pq"
"S_190","Y","40s","F","OTH","nonUS",NA,"biracial",NA,"Lily","snpi","anything","pq","c1","snpi-anything-c2",5,5,5,0,5,"","exp2a","pq"
"S_190","Y","40s","F","OTH","nonUS",NA,"biracial",NA,"Carrie","evenl","inkling","evenq","c1","evenl-inkling-c2",0,50,10,5,80,"","exp2a","evenq"
"S_190","Y","40s","F","OTH","nonUS",NA,"biracial",NA,"Sally","evenh","call","pnq","c1","evenh-call-c2",50,5,15,75,10,"","exp2a","pnq"
"S_190","Y","40s","F","OTH","nonUS",NA,"biracial",NA,"Alice","mnpi","lift","evenpnq","c1","mnpi-lift-c2",0,5,0,70,65,"","exp2a","evenpnq"
"S_356","Y","30s","F","LAT","MW",NA,"",NA,"Carrie","evenl","inkling","evenpnq","c1","evenl-inkling-c2",5,50,20,20,50,"","exp2a","evenpnq"
"S_356","Y","30s","F","LAT","MW",NA,"",NA,"Alice","mnpi","lift","pq","c1","mnpi-lift-c2",50,50,50,50,20,"","exp2a","pq"
"S_356","Y","30s","F","LAT","MW",NA,"",NA,"Roy","snpi","anytime","pnq","c1","snpi-anytime-c2",75,75,75,50,35,"","exp2a","pnq"
"S_356","Y","30s","F","LAT","MW",NA,"",NA,"Matt","evenh","solve","evenq","c1","evenh-solve-c2",50,50,50,80,10,"","exp2a","evenq"
"S_262","Y","30s","M","CAU","SW",NA,"",NA,"Sally","evenh","call","pnq","c1","evenh-call-c2",93,63,75,67,14,"","exp2a","pnq"
"S_262","Y","30s","M","CAU","SW",NA,"",NA,"Alice","mnpi","lift","evenpnq","c1","mnpi-lift-c2",95,33,93,79,79,"","exp2a","evenpnq"
"S_262","Y","30s","M","CAU","SW",NA,"",NA,"Carrie","evenl","inkling","evenq","c1","evenl-inkling-c2",66,90,65,19,78,"","exp2a","evenq"
"S_262","Y","30s","M","CAU","SW",NA,"",NA,"Roy","snpi","anytime","pq","c1","snpi-anytime-c2",93,85,84,30,24,"","exp2a","pq"
"S_113","Y","30s","M","NAT","WE",NA,"",NA,"Roy","snpi","anytime","evenpnq","c1","snpi-anytime-c2",64,41,62,38,64,"","exp2a","evenpnq"
"S_113","Y","30s","M","NAT","WE",NA,"",NA,"Carrie","evenl","inkling","pnq","c1","evenl-inkling-c2",66,42,64,38,60,"","exp2a","pnq"
"S_113","Y","30s","M","NAT","WE",NA,"",NA,"Andrew","mnpi","give","evenq","c1","mnpi-give-c2",71,41,66,37,64,"","exp2a","evenq"
"S_113","Y","30s","M","NAT","WE",NA,"",NA,"Matt","evenh","solve","pq","c1","evenh-solve-c2",56,39,57,57,55,"","exp2a","pq"
"S_310","Y","20s","M","CAU","MA",NA,"",NA,"Carrie","evenl","inkling","pnq","c1","evenl-inkling-c2",70,62,74,61,66,"","exp2a","pnq"
"S_310","Y","20s","M","CAU","MA",NA,"",NA,"Roy","snpi","anytime","evenpnq","c1","snpi-anytime-c2",82,74,82,69,79,"","exp2a","evenpnq"
"S_310","Y","20s","M","CAU","MA",NA,"",NA,"Alice","mnpi","lift","evenq","c1","mnpi-lift-c2",84,73,77,65,69,"","exp2a","evenq"
"S_310","Y","20s","M","CAU","MA",NA,"",NA,"Matt","evenh","solve","pq","c1","evenh-solve-c2",78,91,75,84,75,"","exp2a","pq"
"S_83","Y","20s","M","CAU","SO",NA,"",NA,"Andrew","mnpi","give","pq","c1","mnpi-give-c2",78,9,71,75,12,"","exp2a","pq"
"S_83","Y","20s","M","CAU","SO",NA,"",NA,"Matt","evenh","solve","evenq","c1","evenh-solve-c2",74,24,85,68,0,"","exp2a","evenq"
"S_83","Y","20s","M","CAU","SO",NA,"",NA,"Jacob","evenl","grain","evenpnq","c1","evenl-grain-c2",73,80,71,91,62,"","exp2a","evenpnq"
"S_83","Y","20s","M","CAU","SO",NA,"",NA,"Lily","snpi","anything","pnq","c1","snpi-anything-c2",80,79,77,76,12,"","exp2a","pnq"
"S_365","Y","40s","F","ASI","MA",NA,"",NA,"Roy","snpi","anytime","pnq","c1","snpi-anytime-c2",64,89,74,72,66,"","exp2a","pnq"
"S_365","Y","40s","F","ASI","MA",NA,"",NA,"Andrew","mnpi","give","pq","c1","mnpi-give-c2",39,70,25,43,67,"","exp2a","pq"
"S_365","Y","40s","F","ASI","MA",NA,"",NA,"Matt","evenh","solve","evenq","c1","evenh-solve-c2",34,62,39,38,10,"","exp2a","evenq"
"S_365","Y","40s","F","ASI","MA",NA,"",NA,"Jacob","evenl","grain","evenpnq","c1","evenl-grain-c2",30,82,61,72,59,"","exp2a","evenpnq"
"S_170","Y","30s","F","CAU","MA",NA,"",NA,"Roy","snpi","anytime","pq","c1","snpi-anytime-c2",94,55,85,0,0,"","exp2a","pq"
"S_170","Y","30s","F","CAU","MA",NA,"",NA,"Matt","evenh","solve","pnq","c1","evenh-solve-c2",100,29,100,0,0,"","exp2a","pnq"
"S_170","Y","30s","F","CAU","MA",NA,"",NA,"Alice","mnpi","lift","evenpnq","c1","mnpi-lift-c2",29,54,100,100,100,"","exp2a","evenpnq"
"S_170","Y","30s","F","CAU","MA",NA,"",NA,"Jacob","evenl","grain","evenq","c1","evenl-grain-c2",15,80,100,100,100,"","exp2a","evenq"
"S_303","Y","30s","F","CAU","MW",NA,"",NA,"Matt","evenh","solve","evenpnq","c1","evenh-solve-c2",57,90,23,11,7,"","exp2a","evenpnq"
"S_303","Y","30s","F","CAU","MW",NA,"",NA,"Carrie","evenl","inkling","pq","c1","evenl-inkling-c2",13,2,11,7,90,"","exp2a","pq"
"S_303","Y","30s","F","CAU","MW",NA,"",NA,"Alice","mnpi","lift","pnq","c1","mnpi-lift-c2",29,58,37,92,85,"","exp2a","pnq"
"S_303","Y","30s","F","CAU","MW",NA,"",NA,"Lily","snpi","anything","evenq","c1","snpi-anything-c2",16,3,9,5,65,"","exp2a","evenq"
"S_334","Y","30s","M","CAU","SO",NA,"",NA,"Roy","snpi","anytime","pq","c1","snpi-anytime-c2",49,4,33,32,30,"","exp2a","pq"
"S_334","Y","30s","M","CAU","SO",NA,"",NA,"Carrie","evenl","inkling","evenq","c1","evenl-inkling-c2",32,78,22,17,83,"","exp2a","evenq"
"S_334","Y","30s","M","CAU","SO",NA,"",NA,"Andrew","mnpi","give","evenpnq","c1","mnpi-give-c2",8,97,27,25,83,"","exp2a","evenpnq"
"S_334","Y","30s","M","CAU","SO",NA,"",NA,"Sally","evenh","call","pnq","c1","evenh-call-c2",32,66,28,36,45,"","exp2a","pnq"
"S_326","Y","30s","F","CAU","SO",NA,"",NA,"Carrie","evenl","inkling","pnq","c1","evenl-inkling-c2",56,94,86,84,30,"","exp2a","pnq"
"S_326","Y","30s","F","CAU","SO",NA,"",NA,"Roy","snpi","anytime","evenpnq","c1","snpi-anytime-c2",75,89,88,92,41,"","exp2a","evenpnq"
"S_326","Y","30s","F","CAU","SO",NA,"",NA,"Sally","evenh","call","pq","c1","evenh-call-c2",52,1,53,25,15,"","exp2a","pq"
"S_326","Y","30s","F","CAU","SO",NA,"",NA,"Andrew","mnpi","give","evenq","c1","mnpi-give-c2",19,78,54,71,88,"","exp2a","evenq"
"S_321","Y","20s","M","CAU","SW",NA,"",NA,"Alice","mnpi","lift","pnq","c1","mnpi-lift-c2",21,37,79,38,22,"","exp2a","pnq"
"S_321","Y","20s","M","CAU","SW",NA,"",NA,"Sally","evenh","call","evenpnq","c1","evenh-call-c2",28,42,67,75,38,"","exp2a","evenpnq"
"S_321","Y","20s","M","CAU","SW",NA,"",NA,"Jacob","evenl","grain","pq","c1","evenl-grain-c2",39,69,72,72,57,"","exp2a","pq"
"S_321","Y","20s","M","CAU","SW",NA,"",NA,"Lily","snpi","anything","evenq","c1","snpi-anything-c2",69,30,81,58,64,"","exp2a","evenq"
"S_214","Y","40s","F","CAU","SW",NA,"",NA,"Lily","snpi","anything","pnq","c1","snpi-anything-c2",50,0,100,78,0,"","exp2a","pnq"
"S_214","Y","40s","F","CAU","SW",NA,"",NA,"Andrew","mnpi","give","pq","c1","mnpi-give-c2",52,1,1,0,0,"","exp2a","pq"
"S_214","Y","40s","F","CAU","SW",NA,"",NA,"Carrie","evenl","inkling","evenpnq","c1","evenl-inkling-c2",100,98,99,91,5,"","exp2a","evenpnq"
"S_214","Y","40s","F","CAU","SW",NA,"",NA,"Matt","evenh","solve","evenq","c1","evenh-solve-c2",41,1,48,8,39,"","exp2a","evenq"
"S_215","Y","30s","M","CAU","MA",NA,"",NA,"Alice","mnpi","lift","pq","c1","mnpi-lift-c2",50,50,18,0,18,"","exp2a","pq"
"S_215","Y","30s","M","CAU","MA",NA,"",NA,"Matt","evenh","solve","evenq","c1","evenh-solve-c2",13,78,22,81,10,"","exp2a","evenq"
"S_215","Y","30s","M","CAU","MA",NA,"",NA,"Roy","snpi","anytime","pnq","c1","snpi-anytime-c2",100,50,85,85,64,"","exp2a","pnq"
"S_215","Y","30s","M","CAU","MA",NA,"",NA,"Carrie","evenl","inkling","evenpnq","c1","evenl-inkling-c2",8,89,51,84,73,"","exp2a","evenpnq"
"S_176","Y","20s","F","CAU","MW",NA,"",NA,"Jacob","evenl","grain","evenpnq","c1","evenl-grain-c2",11,83,88,76,38,"None. ","exp2a","evenpnq"
"S_176","Y","20s","F","CAU","MW",NA,"",NA,"Lily","snpi","anything","pnq","c1","snpi-anything-c2",78,25,82,83,83,"None. ","exp2a","pnq"
"S_176","Y","20s","F","CAU","MW",NA,"",NA,"Matt","evenh","solve","evenq","c1","evenh-solve-c2",14,25,42,91,40,"None. ","exp2a","evenq"
"S_176","Y","20s","F","CAU","MW",NA,"",NA,"Alice","mnpi","lift","pq","c1","mnpi-lift-c2",51,36,68,74,37,"None. ","exp2a","pq"
"S_101","Y","30s","M","CAU","nonUS",NA,"",NA,"Matt","evenh","solve","evenq","c1","evenh-solve-c2",75,72,25,81,61,"","exp2a","evenq"
"S_101","Y","30s","M","CAU","nonUS",NA,"",NA,"Lily","snpi","anything","pnq","c1","snpi-anything-c2",81,22,23,77,79,"","exp2a","pnq"
"S_101","Y","30s","M","CAU","nonUS",NA,"",NA,"Alice","mnpi","lift","pq","c1","mnpi-lift-c2",24,77,85,74,64,"","exp2a","pq"
"S_101","Y","30s","M","CAU","nonUS",NA,"",NA,"Carrie","evenl","inkling","evenpnq","c1","evenl-inkling-c2",25,87,83,63,31,"","exp2a","evenpnq"
"S_226","Y","50s","F","CAU","nonUS",NA,"",NA,"Roy","snpi","anytime","evenpnq","c1","snpi-anytime-c2",93,99,60,84,93,"","exp2a","evenpnq"
"S_226","Y","50s","F","CAU","nonUS",NA,"",NA,"Carrie","evenl","inkling","pnq","c1","evenl-inkling-c2",88,97,90,95,55,"","exp2a","pnq"
"S_226","Y","50s","F","CAU","nonUS",NA,"",NA,"Matt","evenh","solve","pq","c1","evenh-solve-c2",65,20,45,5,0,"","exp2a","pq"
"S_226","Y","50s","F","CAU","nonUS",NA,"",NA,"Andrew","mnpi","give","evenq","c1","mnpi-give-c2",25,85,80,80,98,"","exp2a","evenq"
"S_354","Y","30s","F","CAU","RO",NA,"",NA,"Andrew","mnpi","give","evenpnq","c1","mnpi-give-c2",0,60,50,70,80,"","exp2a","evenpnq"
"S_354","Y","30s","F","CAU","RO",NA,"",NA,"Jacob","evenl","grain","evenq","c1","evenl-grain-c2",7,84,95,70,58,"","exp2a","evenq"
"S_354","Y","30s","F","CAU","RO",NA,"",NA,"Sally","evenh","call","pnq","c1","evenh-call-c2",70,100,70,76,10,"","exp2a","pnq"
"S_354","Y","30s","F","CAU","RO",NA,"",NA,"Lily","snpi","anything","pq","c1","snpi-anything-c2",50,100,72,20,0,"","exp2a","pq"
"S_361","Y","20s","F","AFR","SW",NA,"",NA,"Jacob","evenl","grain","evenq","c1","evenl-grain-c2",75,87,84,79,97,"","exp2a","evenq"
"S_361","Y","20s","F","AFR","SW",NA,"",NA,"Alice","mnpi","lift","evenpnq","c1","mnpi-lift-c2",78,33,68,82,84,"","exp2a","evenpnq"
"S_361","Y","20s","F","AFR","SW",NA,"",NA,"Roy","snpi","anytime","pq","c1","snpi-anytime-c2",42,63,73,83,70,"","exp2a","pq"
"S_361","Y","20s","F","AFR","SW",NA,"",NA,"Matt","evenh","solve","pnq","c1","evenh-solve-c2",76,80,83,100,25,"","exp2a","pnq"
"S_64","Y","20s","F","LAT","NE",NA,"",NA,"Matt","evenh","solve","evenq","c1","evenh-solve-c2",0,85,20,55,20,"","exp2a","evenq"
"S_64","Y","20s","F","LAT","NE",NA,"",NA,"Roy","snpi","anytime","pnq","c1","snpi-anytime-c2",68,27,88,63,59,"","exp2a","pnq"
"S_64","Y","20s","F","LAT","NE",NA,"",NA,"Alice","mnpi","lift","pq","c1","mnpi-lift-c2",63,34,59,21,27,"","exp2a","pq"
"S_64","Y","20s","F","LAT","NE",NA,"",NA,"Carrie","evenl","inkling","evenpnq","c1","evenl-inkling-c2",16,63,26,75,50,"","exp2a","evenpnq"
"S_44","Y","30s","F","CAU","MW",NA,"",NA,"Jacob","evenl","grain","evenpnq","c1","evenl-grain-c2",78,98,100,77,63,"","exp2a","evenpnq"
"S_44","Y","30s","F","CAU","MW",NA,"",NA,"Roy","snpi","anytime","pnq","c1","snpi-anytime-c2",83,100,100,100,43,"","exp2a","pnq"
"S_44","Y","30s","F","CAU","MW",NA,"",NA,"Sally","evenh","call","evenq","c1","evenh-call-c2",77,64,87,78,82,"","exp2a","evenq"
"S_44","Y","30s","F","CAU","MW",NA,"",NA,"Alice","mnpi","lift","pq","c1","mnpi-lift-c2",99,63,85,100,62,"","exp2a","pq"
"S_140","Y","20s","M","CAU","NE",NA,"",NA,"Carrie","evenl","inkling","pq","c1","evenl-inkling-c2",28,28,54,67,66,"","exp2a","pq"
"S_140","Y","20s","M","CAU","NE",NA,"",NA,"Lily","snpi","anything","evenq","c1","snpi-anything-c2",65,42,85,96,93,"","exp2a","evenq"
"S_140","Y","20s","M","CAU","NE",NA,"",NA,"Matt","evenh","solve","evenpnq","c1","evenh-solve-c2",67,27,72,80,58,"","exp2a","evenpnq"
"S_140","Y","20s","M","CAU","NE",NA,"",NA,"Andrew","mnpi","give","pnq","c1","mnpi-give-c2",56,94,84,67,79,"","exp2a","pnq"
"S_319","Y","60s","M","CAU","SO",NA,"",NA,"Andrew","mnpi","give","pq","c1","mnpi-give-c2",29,77,93,77,15,"","exp2a","pq"
"S_319","Y","60s","M","CAU","SO",NA,"",NA,"Jacob","evenl","grain","evenpnq","c1","evenl-grain-c2",7,93,66,86,14,"","exp2a","evenpnq"
"S_319","Y","60s","M","CAU","SO",NA,"",NA,"Roy","snpi","anytime","pnq","c1","snpi-anytime-c2",80,88,83,56,45,"","exp2a","pnq"
"S_319","Y","60s","M","CAU","SO",NA,"",NA,"Sally","evenh","call","evenq","c1","evenh-call-c2",43,68,86,85,2,"","exp2a","evenq"
"S_104","Y","60s","F","CAU","SO",NA,"",NA,"Carrie","evenl","inkling","pq","c1","evenl-inkling-c2",0,100,26,0,78,"","exp2a","pq"
"S_104","Y","60s","F","CAU","SO",NA,"",NA,"Roy","snpi","anytime","evenq","c1","snpi-anytime-c2",0,100,14,0,0,"","exp2a","evenq"
"S_104","Y","60s","F","CAU","SO",NA,"",NA,"Matt","evenh","solve","evenpnq","c1","evenh-solve-c2",0,0,0,85,0,"","exp2a","evenpnq"
"S_104","Y","60s","F","CAU","SO",NA,"",NA,"Andrew","mnpi","give","pnq","c1","mnpi-give-c2",0,100,28,66,76,"","exp2a","pnq"
"S_47","Y","30s","M","CAU","MW",NA,"",NA,"Carrie","evenl","inkling","evenpnq","c1","evenl-inkling-c2",3,96,79,57,39,"","exp2a","evenpnq"
"S_47","Y","30s","M","CAU","MW",NA,"",NA,"Sally","evenh","call","evenq","c1","evenh-call-c2",25,50,32,69,27,"","exp2a","evenq"
"S_47","Y","30s","M","CAU","MW",NA,"",NA,"Alice","mnpi","lift","pq","c1","mnpi-lift-c2",90,10,70,18,1,"","exp2a","pq"
"S_47","Y","30s","M","CAU","MW",NA,"",NA,"Lily","snpi","anything","pnq","c1","snpi-anything-c2",33,93,95,90,0,"","exp2a","pnq"
"S_329","Y","30s","M","CAU","SO",NA,"",NA,"Andrew","mnpi","give","pq","c1","mnpi-give-c2",52,31,35,21,13,"","exp2a","pq"
"S_329","Y","30s","M","CAU","SO",NA,"",NA,"Lily","snpi","anything","pnq","c1","snpi-anything-c2",100,37,87,81,13,"","exp2a","pnq"
"S_329","Y","30s","M","CAU","SO",NA,"",NA,"Matt","evenh","solve","evenq","c1","evenh-solve-c2",42,37,26,85,56,"","exp2a","evenq"
"S_329","Y","30s","M","CAU","SO",NA,"",NA,"Carrie","evenl","inkling","evenpnq","c1","evenl-inkling-c2",42,76,39,33,70,"","exp2a","evenpnq"
"S_33","Y","30s","F","ASI","WE",NA,"",NA,"Jacob","evenl","grain","pq","c1","evenl-grain-c2",27,6,36,67,26,"","exp2a","pq"
"S_33","Y","30s","F","ASI","WE",NA,"",NA,"Alice","mnpi","lift","pnq","c1","mnpi-lift-c2",71,88,86,81,31,"","exp2a","pnq"
"S_33","Y","30s","F","ASI","WE",NA,"",NA,"Matt","evenh","solve","evenpnq","c1","evenh-solve-c2",48,86,74,64,22,"","exp2a","evenpnq"
"S_33","Y","30s","F","ASI","WE",NA,"",NA,"Lily","snpi","anything","evenq","c1","snpi-anything-c2",8,100,80,100,76,"","exp2a","evenq"
"S_39","Y","50s","F","CAU","MA",NA,"",NA,"Carrie","evenl","inkling","pq","c1","evenl-inkling-c2",2,98,99,1,1,"","exp2a","pq"
"S_39","Y","50s","F","CAU","MA",NA,"",NA,"Matt","evenh","solve","evenpnq","c1","evenh-solve-c2",1,99,0,40,62,"","exp2a","evenpnq"
"S_39","Y","50s","F","CAU","MA",NA,"",NA,"Andrew","mnpi","give","pnq","c1","mnpi-give-c2",1,100,97,65,79,"","exp2a","pnq"
"S_39","Y","50s","F","CAU","MA",NA,"",NA,"Roy","snpi","anytime","evenq","c1","snpi-anytime-c2",1,99,99,100,85,"","exp2a","evenq"
"S_93","Y","30s","F","OTH","nonUS",NA,"INDIAN",NA,"Matt","evenh","solve","evenq","c1","evenh-solve-c2",87,88,27,30,23,"","exp2a","evenq"
"S_93","Y","30s","F","OTH","nonUS",NA,"INDIAN",NA,"Roy","snpi","anytime","pnq","c1","snpi-anytime-c2",17,88,78,26,30,"","exp2a","pnq"
"S_93","Y","30s","F","OTH","nonUS",NA,"INDIAN",NA,"Andrew","mnpi","give","pq","c1","mnpi-give-c2",28,75,24,68,63,"","exp2a","pq"
"S_93","Y","30s","F","OTH","nonUS",NA,"INDIAN",NA,"Carrie","evenl","inkling","evenpnq","c1","evenl-inkling-c2",18,73,66,68,70,"","exp2a","evenpnq"
"S_69","Y","20s","M","CAU","MW",NA,"",NA,"Sally","evenh","call","evenq","c1","evenh-call-c2",25,60,30,60,30,"","exp2a","evenq"
"S_69","Y","20s","M","CAU","MW",NA,"",NA,"Alice","mnpi","lift","pq","c1","mnpi-lift-c2",40,46,60,35,65,"","exp2a","pq"
